job_id,scene_id,domain,condition,profile,image_variant,x_efficiency,y_efficiency,efficiency_penalty_percent,repetition,model_id,temperature,candidate_count,timestamp_utc,x,y,estimated_cost_usd,status
v4_0038,heldout_01,fire_station,target_clear,cue_bound,clean,1.0,1.00,0,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:24.062549+00:00,50.0,50.0,0.0007005,ok
v4_0039,heldout_01,fire_station,target_clear,cue_bound,clean,1.0,1.00,0,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:27.174176+00:00,50.0,50.0,0.0007005,ok
v4_0040,heldout_01,fire_station,target_clear,cue_bound,clean,0.9,1.00,10,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:30.359530+00:00,0.0,100.0,0.0007005,ok
v4_0041,heldout_01,fire_station,target_clear,cue_bound,clean,0.9,1.00,10,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:33.610204+00:00,0.0,100.0,0.0007005,ok
v4_0042,heldout_01,fire_station,target_clear,cue_bound,clean,0.9,1.00,10,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:36.709235+00:00,0.0,100.0,0.0007005,ok
v4_0043,heldout_01,fire_station,target_clear,cue_bound,clean,0.8,1.00,20,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:39.933098+00:00,0.0,100.0,0.0007005,ok
v4_0044,heldout_01,fire_station,target_clear,cue_bound,clean,0.8,1.00,20,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:43.288610+00:00,0.0,100.0,0.0007005,ok
v4_0045,heldout_01,fire_station,target_clear,cue_bound,clean,0.8,1.00,20,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:46.537613+00:00,0.0,100.0,0.0007005,ok
v4_0046,heldout_01,fire_station,target_clear,cue_bound,clean,0.6,1.00,40,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:49.745714+00:00,0.0,100.0,0.0007005,ok
v4_0047,heldout_01,fire_station,target_clear,cue_bound,clean,0.6,1.00,40,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:53.142324+00:00,0.0,100.0,0.0007005,ok
v4_0048,heldout_01,fire_station,target_clear,cue_bound,clean,0.6,1.00,40,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:26:56.241935+00:00,0.0,100.0,0.0007005,ok
v4_0049,heldout_01,fire_station,target_clear,cue_bound,clean,0.4,1.00,60,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:00.006509+00:00,0.0,100.0,0.0007005,ok
v4_0050,heldout_01,fire_station,target_clear,cue_bound,clean,0.4,1.00,60,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:03.717348+00:00,0.0,100.0,0.0007005,ok
v4_0051,heldout_01,fire_station,target_clear,cue_bound,clean,0.4,1.00,60,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:06.915103+00:00,0.0,100.0,0.0007005,ok
v4_0052,heldout_01,fire_station,target_clear,cue_bound,clean,0.2,1.00,80,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:10.191322+00:00,0.0,100.0,0.0007005,ok
v4_0053,heldout_01,fire_station,target_clear,cue_bound,clean,0.2,1.00,80,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:13.546744+00:00,0.0,100.0,0.0007005,ok
v4_0054,heldout_01,fire_station,target_clear,cue_bound,clean,0.2,1.00,80,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:17.055855+00:00,0.0,100.0,0.0007005,ok
v4_0055,heldout_01,fire_station,target_clear,cue_bound,modified,1.0,1.00,0,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:20.243658+00:00,100.0,0.0,0.0007005,ok
v4_0056,heldout_01,fire_station,target_clear,cue_bound,modified,1.0,1.00,0,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:24.016505+00:00,100.0,0.0,0.0007005,ok
v4_0057,heldout_01,fire_station,target_clear,cue_bound,modified,1.0,1.00,0,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:27.096379+00:00,100.0,0.0,0.0007005,ok
v4_0058,heldout_01,fire_station,target_clear,cue_bound,modified,0.9,1.00,10,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:30.431449+00:00,100.0,0.0,0.0007005,ok
v4_0059,heldout_01,fire_station,target_clear,cue_bound,modified,0.9,1.00,10,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:33.719185+00:00,100.0,0.0,0.0007005,ok
v4_0060,heldout_01,fire_station,target_clear,cue_bound,modified,0.9,1.00,10,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:36.944306+00:00,100.0,0.0,0.0007005,ok
v4_0061,heldout_01,fire_station,target_clear,cue_bound,modified,0.8,1.00,20,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:40.060656+00:00,100.0,0.0,0.0007005,ok
v4_0062,heldout_01,fire_station,target_clear,cue_bound,modified,0.8,1.00,20,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:43.186138+00:00,100.0,0.0,0.0007005,ok
v4_0063,heldout_01,fire_station,target_clear,cue_bound,modified,0.8,1.00,20,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:46.416150+00:00,100.0,0.0,0.0007005,ok
v4_0064,heldout_01,fire_station,target_clear,cue_bound,modified,0.6,1.00,40,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:49.616413+00:00,100.0,0.0,0.0007005,ok
v4_0065,heldout_01,fire_station,target_clear,cue_bound,modified,0.6,1.00,40,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:52.815066+00:00,100.0,0.0,0.0007005,ok
v4_0066,heldout_01,fire_station,target_clear,cue_bound,modified,0.6,1.00,40,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:56.124194+00:00,100.0,0.0,0.0007005,ok
v4_0067,heldout_01,fire_station,target_clear,cue_bound,modified,0.4,1.00,60,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:27:59.807240+00:00,100.0,0.0,0.0007005,ok
v4_0068,heldout_01,fire_station,target_clear,cue_bound,modified,0.4,1.00,60,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:02.905265+00:00,100.0,0.0,0.0007005,ok
v4_0069,heldout_01,fire_station,target_clear,cue_bound,modified,0.4,1.00,60,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:06.051124+00:00,100.0,0.0,0.0007005,ok
v4_0070,heldout_01,fire_station,target_clear,cue_bound,modified,0.2,1.00,80,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:09.295275+00:00,100.0,0.0,0.0007005,ok
v4_0071,heldout_01,fire_station,target_clear,cue_bound,modified,0.2,1.00,80,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:12.683101+00:00,100.0,0.0,0.0007005,ok
v4_0072,heldout_01,fire_station,target_clear,cue_bound,modified,0.2,1.00,80,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:15.910069+00:00,100.0,0.0,0.0007005,ok
v4_0073,heldout_01,fire_station,target_clear,generalized,clean,1.0,1.00,0,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:19.264792+00:00,100.0,0.0,0.0006765,ok
v4_0074,heldout_01,fire_station,target_clear,generalized,clean,1.0,1.00,0,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:22.458797+00:00,100.0,0.0,0.0006765,ok
v4_0075,heldout_01,fire_station,target_clear,generalized,clean,1.0,1.00,0,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:25.759400+00:00,100.0,0.0,0.0006765,ok
v4_0076,heldout_01,fire_station,target_clear,generalized,clean,0.9,1.00,10,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:30.735761+00:00,100.0,0.0,0.0006765,ok
v4_0077,heldout_01,fire_station,target_clear,generalized,clean,0.9,1.00,10,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:33.960494+00:00,100.0,0.0,0.0006765,ok
v4_0078,heldout_01,fire_station,target_clear,generalized,clean,0.9,1.00,10,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:37.037484+00:00,100.0,0.0,0.0006765,ok
v4_0079,heldout_01,fire_station,target_clear,generalized,clean,0.8,1.00,20,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:41.049361+00:00,100.0,0.0,0.0006765,ok
v4_0080,heldout_01,fire_station,target_clear,generalized,clean,0.8,1.00,20,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:44.315472+00:00,100.0,0.0,0.0006765,ok
v4_0081,heldout_01,fire_station,target_clear,generalized,clean,0.8,1.00,20,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:47.626837+00:00,100.0,0.0,0.0006765,ok
v4_0082,heldout_01,fire_station,target_clear,generalized,clean,0.6,1.00,40,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:50.878762+00:00,100.0,0.0,0.0006765,ok
v4_0083,heldout_01,fire_station,target_clear,generalized,clean,0.6,1.00,40,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:28:54.012935+00:00,100.0,0.0,0.0006765,ok
v4_0085,heldout_01,fire_station,target_clear,generalized,clean,0.4,1.00,60,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:01.066761+00:00,100.0,0.0,0.0006765,ok
v4_0086,heldout_01,fire_station,target_clear,generalized,clean,0.4,1.00,60,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:04.236505+00:00,100.0,0.0,0.0006765,ok
v4_0087,heldout_01,fire_station,target_clear,generalized,clean,0.4,1.00,60,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:07.516345+00:00,100.0,0.0,0.0006765,ok
v4_0088,heldout_01,fire_station,target_clear,generalized,clean,0.2,1.00,80,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:10.685925+00:00,100.0,0.0,0.0006765,ok
v4_0089,heldout_01,fire_station,target_clear,generalized,clean,0.2,1.00,80,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:14.097669+00:00,100.0,0.0,0.0006765,ok
v4_0090,heldout_01,fire_station,target_clear,generalized,clean,0.2,1.00,80,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:17.616786+00:00,100.0,0.0,0.0006765,ok
v4_0091,heldout_01,fire_station,target_clear,generalized,modified,1.0,1.00,0,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:22.415805+00:00,100.0,0.0,0.0006765,ok
v4_0092,heldout_01,fire_station,target_clear,generalized,modified,1.0,1.00,0,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:27.408452+00:00,100.0,0.0,0.0006765,ok
v4_0093,heldout_01,fire_station,target_clear,generalized,modified,1.0,1.00,0,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:32.397466+00:00,100.0,0.0,0.0006765,ok
v4_0094,heldout_01,fire_station,target_clear,generalized,modified,0.9,1.00,10,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:36.241978+00:00,100.0,0.0,0.0006765,ok
v4_0095,heldout_01,fire_station,target_clear,generalized,modified,0.9,1.00,10,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:39.405028+00:00,100.0,0.0,0.0006765,ok
v4_0096,heldout_01,fire_station,target_clear,generalized,modified,0.9,1.00,10,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:42.615873+00:00,100.0,0.0,0.0006765,ok
v4_0097,heldout_01,fire_station,target_clear,generalized,modified,0.8,1.00,20,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:45.772179+00:00,100.0,0.0,0.0006765,ok
v4_0098,heldout_01,fire_station,target_clear,generalized,modified,0.8,1.00,20,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:49.026859+00:00,100.0,0.0,0.0006765,ok
v4_0099,heldout_01,fire_station,target_clear,generalized,modified,0.8,1.00,20,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:52.344926+00:00,100.0,0.0,0.0006765,ok
v4_0100,heldout_01,fire_station,target_clear,generalized,modified,0.6,1.00,40,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:55.561510+00:00,100.0,0.0,0.0006765,ok
v4_0101,heldout_01,fire_station,target_clear,generalized,modified,0.6,1.00,40,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:29:58.769057+00:00,100.0,0.0,0.0006765,ok
v4_0102,heldout_01,fire_station,target_clear,generalized,modified,0.6,1.00,40,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:01.984241+00:00,100.0,0.0,0.0006765,ok
v4_0103,heldout_01,fire_station,target_clear,generalized,modified,0.4,1.00,60,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:05.133570+00:00,100.0,0.0,0.0006765,ok
v4_0104,heldout_01,fire_station,target_clear,generalized,modified,0.4,1.00,60,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:08.622550+00:00,100.0,0.0,0.0006765,ok
v4_0105,heldout_01,fire_station,target_clear,generalized,modified,0.4,1.00,60,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:12.015046+00:00,100.0,0.0,0.0006765,ok
v4_0106,heldout_01,fire_station,target_clear,generalized,modified,0.2,1.00,80,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:15.868975+00:00,100.0,0.0,0.0006765,ok
v4_0107,heldout_01,fire_station,target_clear,generalized,modified,0.2,1.00,80,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:20.089593+00:00,100.0,0.0,0.0006765,ok
v4_0108,heldout_01,fire_station,target_clear,generalized,modified,0.2,1.00,80,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:23.372235+00:00,100.0,0.0,0.0006765,ok
v4_0109,heldout_02,solar_operations,target_clear,neutral,clean,1.0,1.00,0,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:28.516008+00:00,50.0,50.0,0.0006675,ok
v4_0110,heldout_02,solar_operations,target_clear,neutral,clean,1.0,1.00,0,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:32.152278+00:00,50.0,50.0,0.0006675,ok
v4_0111,heldout_02,solar_operations,target_clear,neutral,clean,1.0,1.00,0,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:35.608133+00:00,50.0,50.0,0.0006675,ok
v4_0112,heldout_02,solar_operations,target_clear,neutral,clean,0.9,1.00,10,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:38.735851+00:00,0.0,100.0,0.0006675,ok
v4_0113,heldout_02,solar_operations,target_clear,neutral,clean,0.9,1.00,10,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:41.987518+00:00,0.0,100.0,0.0006675,ok
v4_0114,heldout_02,solar_operations,target_clear,neutral,clean,0.9,1.00,10,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:47.077188+00:00,0.0,100.0,0.0006675,ok
v4_0115,heldout_02,solar_operations,target_clear,neutral,clean,0.8,1.00,20,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:50.864211+00:00,0.0,100.0,0.0006675,ok
v4_0116,heldout_02,solar_operations,target_clear,neutral,clean,0.8,1.00,20,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:54.116928+00:00,0.0,100.0,0.0006675,ok
v4_0117,heldout_02,solar_operations,target_clear,neutral,clean,0.8,1.00,20,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:30:57.289137+00:00,0.0,100.0,0.0006675,ok
v4_0118,heldout_02,solar_operations,target_clear,neutral,clean,0.6,1.00,40,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:00.740600+00:00,0.0,100.0,0.0006675,ok
v4_0119,heldout_02,solar_operations,target_clear,neutral,clean,0.6,1.00,40,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:03.818723+00:00,0.0,100.0,0.0006675,ok
v4_0120,heldout_02,solar_operations,target_clear,neutral,clean,0.6,1.00,40,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:07.015507+00:00,0.0,100.0,0.0006675,ok
v4_0121,heldout_02,solar_operations,target_clear,neutral,clean,0.4,1.00,60,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:10.101940+00:00,0.0,100.0,0.0006675,ok
v4_0122,heldout_02,solar_operations,target_clear,neutral,clean,0.4,1.00,60,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:14.288864+00:00,0.0,100.0,0.0006675,ok
v4_0123,heldout_02,solar_operations,target_clear,neutral,clean,0.4,1.00,60,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:17.794980+00:00,0.0,100.0,0.0006675,ok
v4_0124,heldout_02,solar_operations,target_clear,neutral,clean,0.2,1.00,80,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:21.016005+00:00,0.0,100.0,0.0006675,ok
v4_0125,heldout_02,solar_operations,target_clear,neutral,clean,0.2,1.00,80,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:24.411871+00:00,0.0,100.0,0.0006675,ok
v4_0126,heldout_02,solar_operations,target_clear,neutral,clean,0.2,1.00,80,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:27.806960+00:00,0.0,100.0,0.0006675,ok
v4_0127,heldout_02,solar_operations,target_clear,neutral,modified,1.0,1.00,0,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:31.183189+00:00,50.0,50.0,0.0006675,ok
v4_0128,heldout_02,solar_operations,target_clear,neutral,modified,1.0,1.00,0,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:35.038313+00:00,50.0,50.0,0.0006675,ok
v4_0129,heldout_02,solar_operations,target_clear,neutral,modified,1.0,1.00,0,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:38.428033+00:00,50.0,50.0,0.0006675,ok
v4_0130,heldout_02,solar_operations,target_clear,neutral,modified,0.9,1.00,10,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:41.731748+00:00,0.0,100.0,0.0006675,ok
v4_0131,heldout_02,solar_operations,target_clear,neutral,modified,0.9,1.00,10,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:44.848889+00:00,0.0,100.0,0.0006675,ok
v4_0132,heldout_02,solar_operations,target_clear,neutral,modified,0.9,1.00,10,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:48.105411+00:00,0.0,100.0,0.0006675,ok
v4_0133,heldout_02,solar_operations,target_clear,neutral,modified,0.8,1.00,20,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:51.355144+00:00,0.0,100.0,0.0006675,ok
v4_0134,heldout_02,solar_operations,target_clear,neutral,modified,0.8,1.00,20,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:31:58.497940+00:00,0.0,100.0,0.0006675,ok
v4_0135,heldout_02,solar_operations,target_clear,neutral,modified,0.8,1.00,20,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:01.801277+00:00,0.0,100.0,0.0006675,ok
v4_0136,heldout_02,solar_operations,target_clear,neutral,modified,0.6,1.00,40,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:05.511934+00:00,0.0,100.0,0.0006675,ok
v4_0137,heldout_02,solar_operations,target_clear,neutral,modified,0.6,1.00,40,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:08.792003+00:00,0.0,100.0,0.0006675,ok
v4_0138,heldout_02,solar_operations,target_clear,neutral,modified,0.6,1.00,40,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:12.107694+00:00,0.0,100.0,0.0006675,ok
v4_0139,heldout_02,solar_operations,target_clear,neutral,modified,0.4,1.00,60,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:15.375268+00:00,0.0,100.0,0.0006675,ok
v4_0140,heldout_02,solar_operations,target_clear,neutral,modified,0.4,1.00,60,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:18.571977+00:00,0.0,100.0,0.0006675,ok
v4_0141,heldout_02,solar_operations,target_clear,neutral,modified,0.4,1.00,60,3,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:22.447728+00:00,0.0,100.0,0.0006675,ok
v4_0142,heldout_02,solar_operations,target_clear,neutral,modified,0.2,1.00,80,1,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:27.488167+00:00,0.0,100.0,0.0006675,ok
v4_0143,heldout_02,solar_operations,target_clear,neutral,modified,0.2,1.00,80,2,gemini-3-flash-preview,1.0,1,2026-08-15T12:32:31.425391+00:00,0.0,100.0,0.0006675,ok
